"rules","support","confidence","coverage","lift","count"
"{know} => {god}",0.0106295993458708,0.0896551724137931,0.118560915780867,1.26032500990884,13
"{god} => {day}",0.0147179067865904,0.206896551724138,0.07113654946852,1.61168460355809,18
"{day} => {god}",0.0147179067865904,0.114649681528662,0.128372853638594,1.61168460355809,18
"{god} => {one}",0.0114472608340147,0.160919540229885,0.07113654946852,1.02502394636015,14
"{one} => {god}",0.0114472608340147,0.0729166666666667,0.15699100572363,1.02502394636015,14
"{god} => {like}",0.0114472608340147,0.160919540229885,0.07113654946852,1.00410509031199,14
"{like} => {god}",0.0114472608340147,0.0714285714285714,0.160261651676206,1.00410509031199,14
"{god} => {upon}",0.0139002452984464,0.195402298850575,0.07113654946852,1.20088950499625,17
"{upon} => {god}",0.0139002452984464,0.085427135678392,0.162714636140638,1.20088950499625,17
"{death} => {eyes}",0.0114472608340147,0.160919540229885,0.07113654946852,2.55590386624869,14
"{eyes} => {death}",0.0114472608340147,0.181818181818182,0.0629599345870809,2.55590386624869,14
"{death} => {life}",0.0196238757154538,0.275862068965517,0.07113654946852,3.30764029749831,24
"{life} => {death}",0.0196238757154538,0.235294117647059,0.0834014717906787,3.30764029749831,24
"{death} => {away}",0.0114472608340147,0.160919540229885,0.07113654946852,1.25353246943407,14
"{away} => {death}",0.0114472608340147,0.089171974522293,0.128372853638594,1.25353246943407,14
"{death} => {one}",0.0139002452984464,0.195402298850575,0.07113654946852,1.2446719348659,17
"{one} => {death}",0.0139002452984464,0.0885416666666667,0.15699100572363,1.2446719348659,17
"{death} => {like}",0.0130825838103025,0.183908045977011,0.07113654946852,1.14754867464227,16
"{like} => {death}",0.0130825838103025,0.0816326530612245,0.160261651676206,1.14754867464227,16
"{death} => {upon}",0.0122649223221586,0.172413793103448,0.07113654946852,1.05960838676139,15
"{upon} => {death}",0.0122649223221586,0.0753768844221105,0.162714636140638,1.05960838676139,15
"{may} => {mine}",0.0106295993458708,0.154761904761905,0.0686835650040883,2.52365079365079,13
"{mine} => {may}",0.0106295993458708,0.173333333333333,0.0613246116107931,2.52365079365079,13
"{may} => {little}",0.0147179067865904,0.214285714285714,0.0686835650040883,1.89906832298137,18
"{little} => {may}",0.0147179067865904,0.130434782608696,0.112837285363859,1.89906832298137,18
"{may} => {away}",0.0130825838103025,0.19047619047619,0.0686835650040883,1.48377312708523,16
"{away} => {may}",0.0130825838103025,0.101910828025478,0.128372853638594,1.48377312708523,16
"{may} => {one}",0.0147179067865904,0.214285714285714,0.0686835650040883,1.36495535714286,18
"{one} => {may}",0.0147179067865904,0.09375,0.15699100572363,1.36495535714286,18
"{may} => {like}",0.0139002452984464,0.202380952380952,0.0686835650040883,1.26281584062196,17
"{like} => {may}",0.0139002452984464,0.086734693877551,0.160261651676206,1.26281584062196,17
"{mine} => {far}",0.0122649223221586,0.2,0.0613246116107931,3.09620253164557,15
"{far} => {mine}",0.0122649223221586,0.189873417721519,0.0645952575633688,3.09620253164557,15
"{mine} => {life}",0.0106295993458708,0.173333333333333,0.0613246116107931,2.07830065359477,13
"{life} => {mine}",0.0106295993458708,0.127450980392157,0.0834014717906787,2.07830065359477,13
"{mine} => {see}",0.0106295993458708,0.173333333333333,0.0613246116107931,2.01892063492064,13
"{see} => {mine}",0.0106295993458708,0.123809523809524,0.0858544562551104,2.01892063492064,13
"{mine} => {know}",0.0130825838103025,0.213333333333333,0.0613246116107931,1.79935632183908,16
"{know} => {mine}",0.0130825838103025,0.110344827586207,0.118560915780867,1.79935632183908,16
"{mine} => {little}",0.0139002452984464,0.226666666666667,0.0613246116107931,2.0087922705314,17
"{little} => {mine}",0.0139002452984464,0.123188405797101,0.112837285363859,2.0087922705314,17
"{mine} => {away}",0.0122649223221586,0.2,0.0613246116107931,1.55796178343949,15
"{away} => {mine}",0.0122649223221586,0.0955414012738854,0.128372853638594,1.55796178343949,15
"{mine} => {one}",0.0155355682747343,0.253333333333333,0.0613246116107931,1.61368055555556,19
"{one} => {mine}",0.0155355682747343,0.0989583333333333,0.15699100572363,1.61368055555556,19
"{mine} => {like}",0.0155355682747343,0.253333333333333,0.0613246116107931,1.58074829931973,19
"{like} => {mine}",0.0155355682747343,0.0969387755102041,0.160261651676206,1.58074829931973,19
"{mine} => {upon}",0.0106295993458708,0.173333333333333,0.0613246116107931,1.06525963149079,13
"{upon} => {mine}",0.0106295993458708,0.0653266331658292,0.162714636140638,1.06525963149079,13
"{come} => {know}",0.0139002452984464,0.220779220779221,0.0629599345870809,1.86215853112405,17
"{know} => {come}",0.0139002452984464,0.117241379310345,0.118560915780867,1.86215853112405,17
"{come} => {little}",0.0130825838103025,0.207792207792208,0.0629599345870809,1.84152079804254,16
"{little} => {come}",0.0130825838103025,0.115942028985507,0.112837285363859,1.84152079804254,16
"{come} => {day}",0.0122649223221586,0.194805194805195,0.0629599345870809,1.51749524360989,15
"{day} => {come}",0.0122649223221586,0.0955414012738854,0.128372853638594,1.51749524360989,15
"{come} => {away}",0.0171708912510221,0.272727272727273,0.0629599345870809,2.12449334105385,21
"{away} => {come}",0.0171708912510221,0.133757961783439,0.128372853638594,2.12449334105385,21
"{come} => {upon}",0.0139002452984464,0.220779220779221,0.0629599345870809,1.35684918096978,17
"{upon} => {come}",0.0139002452984464,0.085427135678392,0.162714636140638,1.35684918096978,17
"{far} => {night}",0.0106295993458708,0.164556962025316,0.0645952575633688,2.1184543637575,13
"{night} => {far}",0.0106295993458708,0.136842105263158,0.0776778413736713,2.1184543637575,13
"{far} => {see}",0.0130825838103025,0.20253164556962,0.0645952575633688,2.35901145268234,16
"{see} => {far}",0.0130825838103025,0.152380952380952,0.0858544562551104,2.35901145268234,16
"{far} => {little}",0.0122649223221586,0.189873417721519,0.0645952575633688,1.68271876719868,15
"{little} => {far}",0.0122649223221586,0.108695652173913,0.112837285363859,1.68271876719868,15
"{far} => {day}",0.0163532297628782,0.253164556962025,0.0645952575633688,1.97210352334113,20
"{day} => {far}",0.0163532297628782,0.127388535031847,0.128372853638594,1.97210352334113,20
"{far} => {away}",0.0196238757154538,0.30379746835443,0.0645952575633688,2.36652422800935,24
"{away} => {far}",0.0196238757154538,0.152866242038217,0.128372853638594,2.36652422800935,24
"{far} => {one}",0.0147179067865904,0.227848101265823,0.0645952575633688,1.45134493670886,18
"{one} => {far}",0.0147179067865904,0.09375,0.15699100572363,1.45134493670886,18
"{far} => {like}",0.0114472608340147,0.177215189873418,0.0645952575633688,1.10578661844485,14
"{like} => {far}",0.0114472608340147,0.0714285714285714,0.160261651676206,1.10578661844485,14
"{far} => {upon}",0.0122649223221586,0.189873417721519,0.0645952575633688,1.16691050187647,15
"{upon} => {far}",0.0122649223221586,0.0753768844221105,0.162714636140638,1.16691050187647,15
"{way} => {tell}",0.0114472608340147,0.181818181818182,0.0629599345870809,2.52685950413223,14
"{tell} => {way}",0.0114472608340147,0.159090909090909,0.0719542109566639,2.52685950413223,14
"{way} => {go}",0.0114472608340147,0.181818181818182,0.0629599345870809,2.09777015437393,14
"{go} => {way}",0.0114472608340147,0.132075471698113,0.0866721177432543,2.09777015437393,14
"{way} => {know}",0.0163532297628782,0.25974025974026,0.0629599345870809,2.19077474249888,20
"{know} => {way}",0.0163532297628782,0.137931034482759,0.118560915780867,2.19077474249888,20
"{way} => {little}",0.0122649223221586,0.194805194805195,0.0629599345870809,1.72642574816488,15
"{little} => {way}",0.0122649223221586,0.108695652173913,0.112837285363859,1.72642574816488,15
"{way} => {day}",0.0114472608340147,0.181818181818182,0.0629599345870809,1.4163288940359,14
"{day} => {way}",0.0114472608340147,0.089171974522293,0.128372853638594,1.4163288940359,14
"{way} => {away}",0.0147179067865904,0.233766233766234,0.0629599345870809,1.82099429233187,18
"{away} => {way}",0.0147179067865904,0.114649681528662,0.128372853638594,1.82099429233187,18
"{way} => {upon}",0.0139002452984464,0.220779220779221,0.0629599345870809,1.35684918096978,17
"{upon} => {way}",0.0139002452984464,0.085427135678392,0.162714636140638,1.35684918096978,17
"{eyes} => {heaven}",0.0106295993458708,0.168831168831169,0.0629599345870809,2.32000583685977,13
"{heaven} => {eyes}",0.0106295993458708,0.146067415730337,0.0727718724448078,2.32000583685977,13
"{eyes} => {face}",0.0114472608340147,0.181818181818182,0.0629599345870809,2.29240862230553,14
"{face} => {eyes}",0.0114472608340147,0.144329896907216,0.0793131643499591,2.29240862230553,14
"{eyes} => {see}",0.0147179067865904,0.233766233766234,0.0629599345870809,2.72282003710575,18
"{see} => {eyes}",0.0147179067865904,0.171428571428571,0.0858544562551104,2.72282003710575,18
"{eyes} => {know}",0.0130825838103025,0.207792207792208,0.0629599345870809,1.7526197939991,16
"{know} => {eyes}",0.0130825838103025,0.110344827586207,0.118560915780867,1.7526197939991,16
"{eyes} => {away}",0.0155355682747343,0.246753246753247,0.0629599345870809,1.92216064190586,19
"{away} => {eyes}",0.0155355682747343,0.121019108280255,0.128372853638594,1.92216064190586,19
"{eyes} => {one}",0.0139002452984464,0.220779220779221,0.0629599345870809,1.40631764069264,17
"{one} => {eyes}",0.0139002452984464,0.0885416666666667,0.15699100572363,1.40631764069264,17
"{eyes} => {like}",0.017988552739166,0.285714285714286,0.062959934587081,1.78279883381924,22
"{like} => {eyes}",0.017988552739166,0.112244897959184,0.160261651676206,1.78279883381924,22
"{eyes} => {upon}",0.0147179067865904,0.233766233766234,0.0629599345870809,1.43666383867389,18
"{upon} => {eyes}",0.0147179067865904,0.0904522613065327,0.162714636140638,1.43666383867389,18
"{heaven} => {yet}",0.0130825838103025,0.179775280898876,0.0727718724448079,2.3143701951508,16
"{yet} => {heaven}",0.0130825838103025,0.168421052631579,0.0776778413736713,2.3143701951508,16
"{heaven} => {life}",0.0139002452984464,0.191011235955056,0.0727718724448079,2.29026217228464,17
"{life} => {heaven}",0.0139002452984464,0.166666666666667,0.0834014717906787,2.29026217228464,17
"{heaven} => {see}",0.0122649223221586,0.168539325842697,0.0727718724448079,1.96308186195827,15
"{see} => {heaven}",0.0122649223221586,0.142857142857143,0.0858544562551104,1.96308186195827,15
"{heaven} => {know}",0.0163532297628782,0.224719101123595,0.0727718724448078,1.89538938395971,20
"{know} => {heaven}",0.0163532297628782,0.137931034482759,0.118560915780867,1.89538938395971,20
"{heaven} => {little}",0.0106295993458708,0.146067415730337,0.0727718724448078,1.29449601042176,13
"{little} => {heaven}",0.0106295993458708,0.0942028985507246,0.112837285363859,1.29449601042176,13
"{heaven} => {away}",0.0106295993458708,0.146067415730337,0.0727718724448078,1.13783725756817,13
"{away} => {heaven}",0.0106295993458708,0.0828025477707006,0.128372853638594,1.13783725756817,13
"{heaven} => {one}",0.0114472608340147,0.157303370786517,0.0727718724448078,1.00198970037453,14
"{one} => {heaven}",0.0114472608340147,0.0729166666666667,0.15699100572363,1.00198970037453,14
"{heaven} => {like}",0.0155355682747343,0.213483146067416,0.0727718724448078,1.33209126347168,19
"{like} => {heaven}",0.0155355682747343,0.0969387755102041,0.160261651676206,1.33209126347168,19
"{heaven} => {upon}",0.0147179067865904,0.202247191011236,0.0727718724448078,1.24295635480775,18
"{upon} => {heaven}",0.0147179067865904,0.0904522613065327,0.162714636140638,1.24295635480775,18
"{tell} => {night}",0.0106295993458708,0.147727272727273,0.0719542109566639,1.90179425837321,13
"{night} => {tell}",0.0106295993458708,0.136842105263158,0.0776778413736713,1.90179425837321,13
"{tell} => {see}",0.0122649223221586,0.170454545454545,0.0719542109566639,1.98538961038961,15
"{see} => {tell}",0.0122649223221586,0.142857142857143,0.0858544562551104,1.98538961038961,15
"{tell} => {go}",0.0106295993458708,0.147727272727273,0.0719542109566639,1.70443825042882,13
"{go} => {tell}",0.0106295993458708,0.122641509433962,0.0866721177432543,1.70443825042882,13
"{tell} => {know}",0.0155355682747343,0.215909090909091,0.0719542109566639,1.82108150470219,19
"{know} => {tell}",0.0155355682747343,0.131034482758621,0.118560915780867,1.82108150470219,19
"{tell} => {little}",0.0139002452984464,0.193181818181818,0.0719542109566639,1.71203886693017,17
"{little} => {tell}",0.0139002452984464,0.123188405797101,0.112837285363859,1.71203886693017,17
"{tell} => {day}",0.0155355682747343,0.215909090909091,0.0719542109566639,1.68189056166763,19
"{day} => {tell}",0.0155355682747343,0.121019108280255,0.128372853638594,1.68189056166763,19
"{tell} => {one}",0.0139002452984464,0.193181818181818,0.0719542109566639,1.23052793560606,17
"{one} => {tell}",0.0139002452984464,0.0885416666666667,0.15699100572363,1.23052793560606,17
"{tell} => {like}",0.0130825838103025,0.181818181818182,0.0719542109566639,1.13450834879406,16
"{like} => {tell}",0.0130825838103025,0.0816326530612245,0.160261651676206,1.13450834879406,16
"{tell} => {upon}",0.0130825838103025,0.181818181818182,0.0719542109566639,1.11740520785747,16
"{upon} => {tell}",0.0130825838103025,0.0804020100502513,0.162714636140638,1.11740520785747,16
"{yet} => {life}",0.0130825838103025,0.168421052631579,0.0776778413736713,2.01940144478844,16
"{life} => {yet}",0.0130825838103025,0.156862745098039,0.0834014717906787,2.01940144478844,16
"{yet} => {sun}",0.0114472608340147,0.147368421052632,0.0776778413736713,1.66881091617934,14
"{sun} => {yet}",0.0114472608340147,0.12962962962963,0.0883074407195421,1.66881091617934,14
"{yet} => {never}",0.0106295993458708,0.136842105263158,0.0776778413736713,1.45528604118993,13
"{never} => {yet}",0.0106295993458708,0.11304347826087,0.0940310711365495,1.45528604118993,13
"{yet} => {see}",0.0114472608340147,0.147368421052632,0.0776778413736713,1.71649122807018,14
"{see} => {yet}",0.0114472608340147,0.133333333333333,0.0858544562551104,1.71649122807018,14
"{yet} => {go}",0.0114472608340147,0.147368421052632,0.0776778413736713,1.70029791459782,14
"{go} => {yet}",0.0114472608340147,0.132075471698113,0.0866721177432543,1.70029791459782,14
"{yet} => {know}",0.0155355682747343,0.2,0.0776778413736713,1.68689655172414,19
"{know} => {yet}",0.0155355682747343,0.131034482758621,0.118560915780867,1.68689655172414,19
"{yet} => {little}",0.0139002452984464,0.178947368421053,0.0776778413736713,1.58588863463005,17
"{little} => {yet}",0.0139002452984464,0.123188405797101,0.112837285363859,1.58588863463005,17
"{yet} => {day}",0.0130825838103025,0.168421052631579,0.0776778413736713,1.31196781763325,16
"{day} => {yet}",0.0130825838103025,0.101910828025478,0.128372853638594,1.31196781763326,16
"{yet} => {away}",0.0122649223221586,0.157894736842105,0.0776778413736713,1.22996982903118,15
"{away} => {yet}",0.0122649223221586,0.0955414012738854,0.128372853638594,1.22996982903118,15
"{yet} => {one}",0.0122649223221586,0.157894736842105,0.0776778413736713,1.00575657894737,15
"{one} => {yet}",0.0122649223221586,0.078125,0.15699100572363,1.00575657894737,15
"{yet} => {like}",0.0139002452984464,0.178947368421053,0.0776778413736713,1.11659505907626,17
"{like} => {yet}",0.0139002452984464,0.086734693877551,0.160261651676206,1.11659505907626,17
"{yet} => {upon}",0.0245298446443173,0.315789473684211,0.0776778413736713,1.94075641364718,30
"{upon} => {yet}",0.0245298446443173,0.150753768844221,0.162714636140638,1.94075641364718,30
"{us} => {never}",0.0147179067865904,0.183673469387755,0.080130825838103,1.95332741792369,18
"{never} => {us}",0.0147179067865904,0.156521739130435,0.0940310711365495,1.95332741792369,18
"{us} => {go}",0.0139002452984464,0.173469387755102,0.080130825838103,2.00144397381594,17
"{go} => {us}",0.0139002452984464,0.160377358490566,0.0866721177432543,2.00144397381594,17
"{us} => {know}",0.0139002452984464,0.173469387755102,0.080130825838103,1.4631245601689,17
"{know} => {us}",0.0139002452984464,0.117241379310345,0.118560915780867,1.4631245601689,17
"{us} => {little}",0.0122649223221586,0.153061224489796,0.080130825838103,1.35647737355812,15
"{little} => {us}",0.0122649223221586,0.108695652173913,0.112837285363859,1.35647737355812,15
"{us} => {day}",0.0106295993458708,0.13265306122449,0.080130825838103,1.03334199922007,13
"{day} => {us}",0.0106295993458708,0.0828025477707006,0.128372853638594,1.03334199922007,13
"{us} => {away}",0.0147179067865904,0.183673469387755,0.080130825838103,1.43078122968933,18
"{away} => {us}",0.0147179067865904,0.114649681528662,0.128372853638594,1.43078122968933,18
"{us} => {one}",0.0130825838103025,0.163265306122449,0.080130825838103,1.03996598639456,16
"{one} => {us}",0.0130825838103025,0.0833333333333333,0.15699100572363,1.03996598639456,16
"{us} => {like}",0.0220768601798855,0.275510204081633,0.080130825838103,1.71912744689713,27
"{like} => {us}",0.0220768601798855,0.137755102040816,0.160261651676206,1.71912744689713,27
"{us} => {upon}",0.0155355682747343,0.193877551020408,0.080130825838103,1.19151881858271,19
"{upon} => {us}",0.0155355682747343,0.0954773869346734,0.162714636140638,1.19151881858271,19
"{face} => {night}",0.0106295993458708,0.134020618556701,0.0793131643499591,1.72533912099837,13
"{night} => {face}",0.0106295993458708,0.136842105263158,0.0776778413736713,1.72533912099837,13
"{face} => {life}",0.0122649223221586,0.154639175257732,0.0793131643499591,1.85415403274712,15
"{life} => {face}",0.0122649223221586,0.147058823529412,0.0834014717906787,1.85415403274712,15
"{face} => {sun}",0.0106295993458708,0.134020618556701,0.0793131643499591,1.51765941198931,13
"{sun} => {face}",0.0106295993458708,0.12037037037037,0.0883074407195421,1.51765941198931,13
"{face} => {never}",0.0106295993458708,0.134020618556701,0.0793131643499591,1.42528014343344,13
"{never} => {face}",0.0106295993458708,0.11304347826087,0.0940310711365495,1.42528014343344,13
"{face} => {see}",0.0130825838103025,0.164948453608247,0.0793131643499591,1.92125675012273,16
"{see} => {face}",0.0130825838103025,0.152380952380952,0.0858544562551104,1.92125675012273,16
"{face} => {know}",0.0114472608340147,0.144329896907216,0.0793131643499591,1.21734802701742,14
"{know} => {face}",0.0114472608340147,0.096551724137931,0.118560915780867,1.21734802701742,14
"{face} => {day}",0.0163532297628782,0.206185567010309,0.0793131643499591,1.60614616849432,20
"{day} => {face}",0.0163532297628782,0.127388535031847,0.128372853638594,1.60614616849432,20
"{face} => {away}",0.0122649223221586,0.154639175257732,0.0793131643499591,1.20460962637074,15
"{away} => {face}",0.0122649223221586,0.0955414012738854,0.128372853638594,1.20460962637074,15
"{face} => {one}",0.0196238757154538,0.247422680412371,0.0793131643499591,1.57603092783505,24
"{one} => {face}",0.0196238757154538,0.125,0.15699100572363,1.57603092783505,24
"{face} => {like}",0.0204415372035977,0.257731958762887,0.0793131643499591,1.60819482432148,25
"{like} => {face}",0.0204415372035977,0.127551020408163,0.160261651676206,1.60819482432148,25
"{face} => {upon}",0.0188062142273099,0.237113402061856,0.0793131643499591,1.45723462674196,23
"{upon} => {face}",0.0188062142273099,0.115577889447236,0.162714636140638,1.45723462674196,23
"{night} => {sun}",0.0139002452984464,0.178947368421053,0.0776778413736713,2.02641325536062,17
"{sun} => {night}",0.0139002452984464,0.157407407407407,0.0883074407195421,2.02641325536062,17
"{night} => {never}",0.0106295993458708,0.136842105263158,0.0776778413736713,1.45528604118993,13
"{never} => {night}",0.0106295993458708,0.11304347826087,0.0940310711365495,1.45528604118993,13
"{night} => {little}",0.0130825838103025,0.168421052631579,0.0776778413736713,1.49260106788711,16
"{little} => {night}",0.0130825838103025,0.115942028985507,0.112837285363859,1.49260106788711,16
"{night} => {day}",0.0212591986917416,0.273684210526316,0.0776778413736713,2.13194770365404,26
"{day} => {night}",0.0212591986917416,0.165605095541401,0.128372853638594,2.13194770365404,26
"{night} => {away}",0.0155355682747343,0.2,0.0776778413736713,1.55796178343949,19
"{away} => {night}",0.0155355682747343,0.121019108280255,0.128372853638594,1.55796178343949,19
"{night} => {one}",0.0155355682747343,0.2,0.0776778413736713,1.27395833333333,19
"{one} => {night}",0.0155355682747343,0.0989583333333333,0.15699100572363,1.27395833333333,19
"{night} => {like}",0.0139002452984464,0.178947368421053,0.0776778413736713,1.11659505907626,17
"{like} => {night}",0.0139002452984464,0.086734693877551,0.160261651676206,1.11659505907626,17
"{night} => {upon}",0.0212591986917416,0.273684210526316,0.0776778413736713,1.68198889182756,26
"{upon} => {night}",0.0212591986917416,0.130653266331658,0.162714636140638,1.68198889182756,26
"{time} => {life}",0.0114472608340147,0.145833333333333,0.0784955028618152,1.74857026143791,14
"{life} => {time}",0.0114472608340147,0.137254901960784,0.0834014717906787,1.74857026143791,14
"{time} => {till}",0.0122649223221586,0.15625,0.0784955028618152,1.76938657407407,15
"{till} => {time}",0.0122649223221586,0.138888888888889,0.0883074407195421,1.76938657407407,15
"{time} => {see}",0.0122649223221586,0.15625,0.0784955028618152,1.81994047619048,15
"{see} => {time}",0.0122649223221586,0.142857142857143,0.0858544562551104,1.81994047619048,15
"{time} => {go}",0.0122649223221586,0.15625,0.0784955028618152,1.80277122641509,15
"{go} => {time}",0.0122649223221586,0.141509433962264,0.0866721177432543,1.80277122641509,15
"{time} => {little}",0.0163532297628782,0.208333333333333,0.0784955028618152,1.84631642512077,20
"{little} => {time}",0.0163532297628782,0.144927536231884,0.112837285363859,1.84631642512077,20
"{time} => {day}",0.0139002452984464,0.177083333333333,0.0784955028618152,1.37944532908705,17
"{day} => {time}",0.0139002452984464,0.10828025477707,0.128372853638594,1.37944532908705,17
"{time} => {away}",0.0147179067865904,0.1875,0.0784955028618152,1.46058917197452,18
"{away} => {time}",0.0147179067865904,0.114649681528662,0.128372853638594,1.46058917197452,18
"{time} => {one}",0.0171708912510221,0.21875,0.0784955028618152,1.39339192708333,21
"{one} => {time}",0.0171708912510221,0.109375,0.15699100572363,1.39339192708333,21
"{time} => {like}",0.0122649223221586,0.15625,0.0784955028618152,0.974968112244898,15
"{like} => {time}",0.0122649223221586,0.076530612244898,0.160261651676206,0.974968112244898,15
"{time} => {upon}",0.017988552739166,0.229166666666667,0.0784955028618152,1.40839614740369,22
"{upon} => {time}",0.017988552739166,0.110552763819095,0.162714636140638,1.40839614740369,22
"{life} => {till}",0.0114472608340147,0.137254901960784,0.0834014717906787,1.5542846768337,14
"{till} => {life}",0.0114472608340147,0.12962962962963,0.0883074407195421,1.5542846768337,14
"{life} => {see}",0.0114472608340147,0.137254901960784,0.0834014717906787,1.59869281045752,14
"{see} => {life}",0.0114472608340147,0.133333333333333,0.0858544562551104,1.59869281045752,14
"{life} => {know}",0.0122649223221586,0.147058823529412,0.0834014717906787,1.24036511156187,15
"{know} => {life}",0.0122649223221586,0.103448275862069,0.118560915780867,1.24036511156187,15
"{life} => {little}",0.0171708912510221,0.205882352941176,0.0834014717906787,1.82459505541347,21
"{little} => {life}",0.0171708912510221,0.152173913043478,0.112837285363859,1.82459505541347,21
"{life} => {day}",0.0122649223221586,0.147058823529412,0.0834014717906787,1.14556013488198,15
"{day} => {life}",0.0122649223221586,0.0955414012738854,0.128372853638594,1.14556013488198,15
"{life} => {away}",0.0163532297628782,0.196078431372549,0.0834014717906787,1.52741351317597,20
"{away} => {life}",0.0163532297628782,0.127388535031847,0.128372853638594,1.52741351317597,20
"{life} => {one}",0.0171708912510221,0.205882352941176,0.0834014717906787,1.31142769607843,21
"{one} => {life}",0.0171708912510221,0.109375,0.15699100572363,1.31142769607843,21
"{life} => {like}",0.017988552739166,0.215686274509804,0.0834014717906787,1.34583833533413,22
"{like} => {life}",0.017988552739166,0.112244897959184,0.160261651676206,1.34583833533413,22
"{life} => {upon}",0.0163532297628782,0.196078431372549,0.0834014717906787,1.20504483200315,20
"{upon} => {life}",0.0163532297628782,0.100502512562814,0.162714636140638,1.20504483200315,20
"{sun} => {never}",0.0106295993458708,0.12037037037037,0.0883074407195421,1.28011272141707,13
"{never} => {sun}",0.0106295993458708,0.11304347826087,0.0940310711365495,1.28011272141707,13
"{sun} => {see}",0.0130825838103025,0.148148148148148,0.0883074407195421,1.72557319223986,16
"{see} => {sun}",0.0130825838103025,0.152380952380952,0.0858544562551104,1.72557319223986,16
"{sun} => {little}",0.0114472608340147,0.12962962962963,0.0883074407195421,1.14881910896404,14
"{little} => {sun}",0.0114472608340147,0.101449275362319,0.112837285363859,1.14881910896404,14
"{sun} => {day}",0.0228945216680294,0.259259259259259,0.0883074407195421,2.01958008964378,28
"{day} => {sun}",0.0228945216680294,0.178343949044586,0.128372853638594,2.01958008964378,28
"{sun} => {away}",0.0171708912510221,0.194444444444444,0.0883074407195421,1.51468506723284,21
"{away} => {sun}",0.0171708912510221,0.133757961783439,0.128372853638594,1.51468506723284,21
"{sun} => {one}",0.0171708912510221,0.194444444444444,0.0883074407195421,1.23857060185185,21
"{one} => {sun}",0.0171708912510221,0.109375,0.15699100572363,1.23857060185185,21
"{sun} => {like}",0.0130825838103025,0.148148148148148,0.0883074407195421,0.924414210128496,16
"{like} => {sun}",0.0130825838103025,0.0816326530612245,0.160261651676206,0.924414210128496,16
"{sun} => {upon}",0.0237121831561733,0.268518518518519,0.0883074407195421,1.65024195049321,29
"{upon} => {sun}",0.0237121831561733,0.14572864321608,0.162714636140638,1.65024195049321,29
"{till} => {know}",0.0106295993458708,0.12037037037037,0.0883074407195421,1.01526181353768,13
"{know} => {till}",0.0106295993458708,0.0896551724137931,0.118560915780867,1.01526181353768,13
"{till} => {little}",0.0155355682747343,0.175925925925926,0.0883074407195421,1.55911164787976,19
"{little} => {till}",0.0155355682747343,0.13768115942029,0.112837285363859,1.55911164787976,19
"{till} => {day}",0.0106295993458708,0.12037037037037,0.0883074407195421,0.937662184477471,13
"{day} => {till}",0.0106295993458708,0.0828025477707006,0.128372853638594,0.937662184477471,13
"{till} => {away}",0.0163532297628782,0.185185185185185,0.0883074407195421,1.44255720688842,20
"{away} => {till}",0.0163532297628782,0.127388535031847,0.128372853638594,1.44255720688842,20
"{till} => {one}",0.0155355682747343,0.175925925925926,0.0883074407195421,1.12061149691358,19
"{one} => {till}",0.0155355682747343,0.0989583333333333,0.15699100572363,1.12061149691358,19
"{till} => {like}",0.0261651676206051,0.296296296296296,0.0883074407195421,1.84882842025699,32
"{like} => {till}",0.0261651676206051,0.163265306122449,0.160261651676206,1.84882842025699,32
"{till} => {upon}",0.017988552739166,0.203703703703704,0.0883074407195421,1.25190768658105,22
"{upon} => {till}",0.017988552739166,0.110552763819095,0.162714636140638,1.25190768658105,22
"{never} => {go}",0.0106295993458708,0.11304347826087,0.0940310711365495,1.30426579163249,13
"{go} => {never}",0.0106295993458708,0.122641509433962,0.0866721177432543,1.30426579163249,13
"{never} => {know}",0.0155355682747343,0.165217391304348,0.0940310711365495,1.39352323838081,19
"{know} => {never}",0.0155355682747343,0.131034482758621,0.118560915780867,1.39352323838081,19
"{never} => {little}",0.017988552739166,0.191304347826087,0.0940310711365495,1.69540012602394,22
"{little} => {never}",0.017988552739166,0.159420289855072,0.112837285363859,1.69540012602394,22
"{never} => {day}",0.0147179067865904,0.156521739130435,0.0940310711365495,1.21927443921351,18
"{day} => {never}",0.0147179067865904,0.114649681528662,0.128372853638594,1.21927443921351,18
"{never} => {away}",0.0163532297628782,0.173913043478261,0.0940310711365495,1.3547493769039,20
"{away} => {never}",0.0163532297628782,0.127388535031847,0.128372853638594,1.3547493769039,20
"{never} => {one}",0.0122649223221586,0.130434782608696,0.0940310711365495,0.830842391304348,15
"{one} => {never}",0.0122649223221586,0.078125,0.15699100572363,0.830842391304348,15
"{never} => {like}",0.0228945216680294,0.243478260869565,0.0940310711365495,1.51925465838509,28
"{like} => {never}",0.0228945216680294,0.142857142857143,0.160261651676206,1.51925465838509,28
"{never} => {upon}",0.0163532297628782,0.173913043478261,0.0940310711365495,1.06882237273323,20
"{upon} => {never}",0.0163532297628782,0.100502512562814,0.162714636140638,1.06882237273323,20
"{see} => {go}",0.0163532297628782,0.19047619047619,0.0858544562551104,2.19766397124888,20
"{go} => {see}",0.0163532297628782,0.188679245283019,0.0866721177432543,2.19766397124888,20
"{see} => {know}",0.0155355682747343,0.180952380952381,0.0858544562551104,1.52623973727422,19
"{know} => {see}",0.0155355682747343,0.131034482758621,0.118560915780867,1.52623973727422,19
"{see} => {little}",0.0147179067865904,0.171428571428571,0.0858544562551104,1.51925465838509,18
